ID	Name	QuantityMedian	LossMedian	DowntimeMedian	QuantityMean	LossMean	DowntimeMean
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	494.806	2021	4.19999	504.545	2195.41	3.76137
	E2022.001u	0	0	0	0	0	0
	E2022.020z	2850.86	2581.64	0	2966.6	2786.1	0
	E2022.022z	442.355	1549.54	0	470.133	2040	0
	MEP.L.01.01	4.02411	12275.5	14.6191	5.70386	20667.9	24.6136
	MEP.M.06.06	6.123	0	0	6.44977	0.649883	0.00632781
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	61.2703	0	0	64.6722	242.604	0.0779178
	MEP.M.08.01	42.5558	0	0	42.5558	120.085	0.0640456
	MEP.P.01.02	1.61549	0	0	1.62345	0	0
	MEP.P.02.06	6.59718	0	0	6.69428	0	0
	MEP.P.03.02	4.86697	0	0	4.88997	0	0
	MEP.P.06.01	8.62225	0	0	8.70152	185.354	0.0809449
496	bld-496
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	71.1945	0	0	79.488	6.952	0.0394719
	B3011.011z	408.835	0	0	433.282	139.981	0.415953
	BI.C.01.04	202.166	0	0	202.166	89.1	0.1242
	BI.D.02.03	9.15271	16384.6	27.3995	9.83037	17931.5	29.9214
	BI.L.01.02	804.11	0	0	809.393	381.079	0.133408
	BI.P.01.03	32.9131	15348.2	1.28555	34.0342	14871.9	1.24706
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	245.19	0	0	249.728	1193.24	1.99912
	E2022.001u	0	0	0	0	0	0
	E2022.020z	1375.27	1335.52	0	1468.76	1436.79	0
	E2022.022z	229.152	409.43	0	239.197	1030.3	0
	MEP.L.01.01	1.8647	3626.21	4.31849	2.77936	11359.9	13.5286
	MEP.M.06.06	3.02531	0	0	3.16745	0.465148	0.00452907
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	30.7335	0	0	32.448	121.116	0.0388986
	MEP.M.08.01	21.2807	0	0	21.2807	0	0
	MEP.P.01.02	0.809746	0	0	0.813955	0	0
	MEP.P.02.06	3.31505	0	0	3.34826	0	0
	MEP.P.03.02	2.42597	0	0	2.4342	0	0
	MEP.P.06.01	4.30058	0	0	4.3196	86.5886	0.0417607
497	bld-497
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	70.9037	0	0	73.7929	2.13655	0.0142898
	B3011.011z	182.104	0	0	207.307	203.181	0.681001
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	16.7184	35080	58.9941	17.0137	37271.2	62.3504
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	50.8779	33712.5	2.83208	51.4506	34766.2	2.92416
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	164.181	2021	4.2	167.896	2359.47	4.39511
	E2022.001u	0	0	0	0	0	0
	E2022.020z	1084.95	2451.66	0	1139.3	2628.54	0
	E2022.022z	171.84	1577.75	0	181.129	1933.32	0
	MEP.L.01.01	1.7772	7492.24	8.92259	1.93415	10813	12.8773
	MEP.M.06.06	2.29943	0	0	2.4428	0.192645	0.00187576
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	34.8324	0	0	35.6271	160.226	0.0514179
	MEP.M.08.01	16.4953	0	0	16.4953	99.0001	0.0528
	MEP.P.01.02	0.629331	0	0	0.629913	0	0
	MEP.P.02.06	9.31059	0	0	9.43782	0	0
	MEP.P.03.02	5.28477	0	0	5.38558	0	0
	MEP.P.06.01	4.9579	0	0	4.95625	149.166	0.05868
498	bld-498
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	8.84922	0	0	10.8189	2.39375	0.0110748
	B3011.011z	49.9532	0	0	55.3113	162.91	0.507133
	BI.C.01.04	26.1168	0	0	26.1168	9.90001	0.0138
	BI.D.02.03	1.07709	2634.18	4.39029	1.23101	3857.16	6.36264
	BI.L.01.02	104.409	0	0	105.599	154.913	0.0541785
	BI.P.01.03	4.1236	4410.65	0.36902	4.44272	5173.81	0.433155
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	27.0398	6063	12.6	28.1526	6826.46	13.5187
	E2022.001u	0	0	0	0	0	0
	E2022.020z	171.957	533.17	0	187.993	653.819	0
	E2022.022z	26.5862	0	0	29.1973	445.356	0
	MEP.L.01.01	0.191771	130.881	0.155867	0.342947	2098.63	2.49928
	MEP.M.06.06	0.37052	0	0	0.416469	0.118663	0.0011554
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	3.66085	0	0	4.03483	4.36828	0.00140182
	MEP.M.08.01	2.74914	0	0	2.74914	12.3608	0.00659241
	MEP.P.01.02	0.103978	0	0	0.105784	0	0
	MEP.P.02.06	0.419899	0	0	0.430104	0	0
	MEP.P.03.02	0.312969	0	0	0.316538	0	0
	MEP.P.06.01	0.557068	0	0	0.559086	36.9084	0.0160579
499	bld-499
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	10.6777	0	0	12.7798	0	0
	B3011.011z	61.5006	0	0	68.6445	140.22	0.476409
	BI.C.01.04	31.7888	0	0	31.7888	0	0
	BI.D.02.03	1.30824	3360.51	5.56718	1.48741	4628.26	7.63765
	BI.L.01.02	126.139	0	0	127.705	175.534	0.0614154
	BI.P.01.03	5.07787	7768.99	0.649999	5.38347	6185.71	0.517633
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	33.1968	7701.01	15.3204	34.6849	8563.95	16.7966
	E2022.001u	0	0	0	0	0	0
	E2022.020z	215.369	667.097	0	236.432	824.463	0
	E2022.022z	33.8017	0	0	37.3166	530.014	0
	MEP.L.01.01	0.22975	269.415	0.32085	0.462009	3314.6	3.94738
	MEP.M.06.06	0.450049	0	0	0.491087	0	0
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	4.56079	0	0	5.04625	121	0.03883
	MEP.M.08.01	3.34619	0	0	3.34619	22.212	0.0118464
	MEP.P.01.02	0.127051	0	0	0.128082	0.0278726	1.67236e-05
	MEP.P.02.06	0.511061	0	0	0.526448	0.128715	9.48277e-05
	MEP.P.03.02	0.377255	0	0	0.38168	0	0
	MEP.P.06.01	0.672177	0	0	0.679296	47.6752	0.0203489
500	bld-500
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	44.2055	0	0	49.047	3.59101	0.0180195
	B3011.011z	240.122	0	0	257.276	154.732	0.483601
	BI.C.01.04	122.144	0	0	122.144	42.24	0.05856
	BI.D.02.03	5.36747	10569	17.6446	5.86728	12268.2	20.4241
	BI.L.01.02	486.932	0	0	489.864	457.444	0.160145
	BI.P.01.03	19.4159	7769.01	0.650001	20.2771	11808.8	0.989815
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	126.061	2021	4.2	130.233	3313.28	6.59783
	E2022.001u	0	0	0	0	0	0
	E2022.020z	848.592	1141.36	0	908.694	1273.51	0
	E2022.022z	133.543	0	0	142.821	817.062	0
	MEP.L.01.01	1.0934	1399.69	1.66691	1.93614	9169.25	10.9197
	MEP.M.06.06	1.76182	0	0	1.90953	0.679971	0.00662077
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	17.7029	0	0	19.0099	187	0.06001
	MEP.M.08.01	12.8573	0	0	12.8573	42.4304	0.0226296
	MEP.P.01.02	0.49071	0	0	0.493366	0	0
	MEP.P.02.06	1.96781	0	0	1.99922	0	0
	MEP.P.03.02	1.46699	0	0	1.46998	0.28441	0.000173778
	MEP.P.06.01	2.62412	0	0	2.64343	107.649	0.0453898
501	bld-501
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	94.7396	0	0	97.9502	5.2766	0.0238915
	B3011.011z	244.219	0	0	266.609	29.4659	0.0898931
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	22.5584	32511.8	54.4213	22.932	33248.4	55.8271
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	69.2072	15348.2	1.28556	69.8207	17255.7	1.44683
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	220.616	0	0	226.933	273.352	0.225844
	E2022.001u	0	0	0	0	0	0
	E2022.020z	1506.41	525.748	0	1564.66	589.813	0
	E2022.022z	237.3	0	0	248.527	451.826	0
	MEP.L.01.01	2.41517	0	0	2.58873	5889.67	7.01406
	MEP.M.06.06	3.25278	0	0	3.3889	1.50678	0.0160341
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	47.2911	0	0	48.1762	30.055	0.00964492
	MEP.M.08.01	22.2648	0	0	22.2648	33.0001	0.0176
	MEP.P.01.02	0.848588	0	0	0.850513	0	0
	MEP.P.02.06	12.4398	0	0	12.723	0	0
	MEP.P.03.02	7.11758	0	0	7.27745	0	0
	MEP.P.06.01	6.71373	0	0	6.72251	52.6353	0.0211667
502	bld-502
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	86.4046	0	0	89.5681	6.83453	0.0402398
	B3011.011z	218.548	0	0	238.528	30.609	0.0913528
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	19.9967	29827.3	50.075	20.3276	30463.3	51.101
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	61.3005	15348.2	1.28556	62.081	15209.2	1.27511
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	201.717	0	0	204.141	511.721	0.406713
	E2022.001u	0	0	0	0	0	0
	E2022.020z	1344.2	498.427	0	1386.34	534.935	0
	E2022.022z	215.474	0	0	221.34	423.03	0
	MEP.L.01.01	2.16521	2407.58	2.86721	2.31848	5817.86	6.92855
	MEP.M.06.06	2.8185	0	0	2.92245	0	0
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	42.646	0	0	43.4506	7.81047	0.00250645
	MEP.M.08.01	19.8832	0	0	19.8832	43.3577	0.0231241
	MEP.P.01.02	0.758021	0	0	0.761879	0	0
	MEP.P.02.06	11.2272	0	0	11.3769	0	0
	MEP.P.03.02	6.47746	0	0	6.51681	0	0
	MEP.P.06.01	5.98675	0	0	5.99041	37.1691	0.0144312
503	bld-503
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	93.9235	0	0	98.4911	6.50109	0.0381453
	B3011.011z	242.837	0	0	265.797	19.1199	0.0539263
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	22.9662	33393.1	56.1641	23.326	34242.2	57.4953
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	69.4854	15348.2	1.28556	69.8317	16652.5	1.39679
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	224.557	0	0	229.116	159.663	0.146241
	E2022.001u	0	0	0	0	0	0
	E2022.020z	1477.86	542.18	0	1546.52	597.886	0
	E2022.022z	234.531	0	0	246.468	447.621	0
	MEP.L.01.01	2.41607	2971.04	3.53824	2.5821	6520.2	7.76496
	MEP.M.06.06	3.20818	0	0	3.33058	0.628454	0.00668759
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	47.9973	0	0	48.4906	38.0367	0.0122063
	MEP.M.08.01	22.3414	0	0	22.3414	33	0.0176
	MEP.P.01.02	0.847055	0	0	0.852578	0	0
	MEP.P.02.06	12.6649	0	0	12.8476	0	0
	MEP.P.03.02	7.24433	0	0	7.32006	0	0
	MEP.P.06.01	6.72221	0	0	6.72549	46.7821	0.0164068
504	bld-504
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	98.3308	0	0	101.62	5.47813	0.0245222
	B3011.011z	243.325	0	0	268.9	40.422	0.118272
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	22.7187	32537.3	54.642	23.0317	33821.9	56.7847
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	69.6811	15348.2	1.28556	70.3171	16989.8	1.42495
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	226.642	0	0	229.248	385.458	0.3204
	E2022.001u	0	0	0	0	0	0
	E2022.020z	1493.75	527.322	0	1548.22	581.424	0
	E2022.022z	236.189	0	0	248.372	415.416	0
	MEP.L.01.01	2.50195	2131.89	2.53889	2.66591	6567.16	7.82089
	MEP.M.06.06	3.33142	0	0	3.42213	1.05931	0.0112472
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	47.533	0	0	48.323	45.1954	0.0145036
	MEP.M.08.01	22.383	0	0	22.383	33	0.0176
	MEP.P.01.02	0.84968	0	0	0.854151	0	0
	MEP.P.02.06	12.846	0	0	13.0253	4.45629	0.00613934
	MEP.P.03.02	7.16384	0	0	7.28967	0	0
	MEP.P.06.01	6.74972	0	0	6.74737	36.5532	0.014775
505	bld-505
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	90.4427	0	0	94.5487	7.75288	0.036397
	B3011.011z	229.05	0	0	249.808	20.6278	0.0638627
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	21.3172	31440.7	52.8415	21.5991	32186.7	54.0141
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	65.4168	15348.2	1.28556	65.6018	16549.4	1.38724
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	209.925	0	0	212.883	459.663	0.3678
	E2022.001u	0	0	0	0	0	0
	E2022.020z	1385.21	502.175	0	1451.97	557.575	0
	E2022.022z	221.552	0	0	231.428	405.696	0
	MEP.L.01.01	2.2284	1286	1.53151	2.41597	5790.12	6.8955
	MEP.M.06.06	2.974	0	0	3.1159	0	0
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	44.5411	0	0	45.2197	22	0.00706001
	MEP.M.08.01	20.9359	0	0	20.9359	131.707	0.0704
	MEP.P.01.02	0.796911	0	0	0.798715	0	0
	MEP.P.02.06	11.9352	0	0	12.1124	0	0
	MEP.P.03.02	6.76946	0	0	6.84364	0	0
	MEP.P.06.01	6.29588	0	0	6.31083	46.338	0.0159449
506	bld-506
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	286.552	395375	347.466	287.669	411402	360.467
	B1071.001	0	0	0	0	0	0
	B2011.011az	57.0153	0	0	60.9987	10.2925	0.052072
	B3011.011z	73.0468	0	0	73.0468	4.11241	0.0115079
	BI.C.01.04	101.371	0	0	101.371	39.6	0.0552
	BI.D.02.03	1.92938	5091.26	8.23151	2.10414	6547.5	10.615
	BI.L.01.02	453.518	0	0	456.269	21.45	0.0075
	BI.P.01.03	25.8184	43383.2	3.64895	25.7976	44793.7	3.76651
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	0	0	0	0	0	0
	E2022.020z	350.235	0	0	365.328	41.162	0
	E2022.022z	621.213	0	0	642.498	328.372	0
	MEP.L.01.01	0.853565	0	0	1.06846	910.182	1.08394
	MEP.M.06.06	3.0224	0	0	3.03798	0	0
	MEP.M.06.08	1.53948	0	0	1.55117	0	0
	MEP.M.07.03	48.175	0	0	48.59	20.6464	0.00662563
	MEP.M.08.01	6.06208	0	0	6.1027	0	0
	MEP.P.01.02	0.609852	0	0	0.612323	0	0
	MEP.P.02.06	3.69626	0	0	3.73687	0	0
	MEP.P.03.02	2.47145	0	0	2.49602	0.273573	0.000167156
	MEP.P.06.01	3.03505	0	0	3.05471	0	0
507	bld-507
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	87.9146	99305.1	87.1613	92.3288	103584	90.7668
	B1071.001	0	0	0	0	0	0
	B2011.011az	14.3266	0	0	20.1623	0	0
	B3011.011z	23.5483	0	0	23.5483	3.72872	0.0147855
	BI.C.01.04	32.6793	0	0	32.6793	0	0
	BI.D.02.03	0.462654	0	0	0.645397	806.641	1.34372
	BI.L.01.02	146.546	0	0	148.785	10.01	0.0035
	BI.P.01.03	8.22318	0	0	8.36963	350.4	0.0293194
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	0	0	0	0	0	0
	E2022.020z	100.93	0	0	120.745	70.4067	0
	E2022.022z	173.513	0	0	208.957	570.402	0
	MEP.L.01.01	0.170243	0	0	0.311362	984.158	1.17204
	MEP.M.06.06	0.969644	0	0	0.990558	0	0
	MEP.M.06.08	0.482966	0	0	0.502841	0	0
	MEP.M.07.03	15.2194	0	0	15.597	11	0.00353
	MEP.M.08.01	1.92527	0	0	1.9718	0	0
	MEP.P.01.02	0.190441	0	0	0.195039	0	0
	MEP.P.02.06	1.14997	0	0	1.21148	0	0
	MEP.P.03.02	0.759262	0	0	0.798113	0	0
	MEP.P.06.01	0.971195	0	0	0.984127	3.3808	0.000780785
508	bld-508
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	6.69299	15111.4	12.877	6.97815	16084.4	14.1
	B1071.001	0	0	0	0	0	0
	B2011.011az	1.24181	0	0	1.71298	0	0
	B3011.011z	2.06957	0	0	2.06957	0	0
	BI.C.01.04	2.87206	0	0	2.87206	0	0
	BI.D.02.03	0.0427172	0	0	0.057195	89.7393	0.149565
	BI.L.01.02	12.7111	0	0	12.9654	0	0
	BI.P.01.03	0.702585	0	0	0.724946	119.083	0.00996317
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	0	0	0	0	0	0
	E2022.020z	8.48774	0	0	10.1112	4.53847	0
	E2022.022z	15.3152	0	0	18.1864	42.7806	0
	MEP.L.01.01	0.0140165	0	0	0.0282689	108.139	0.128783
	MEP.M.06.06	0.0846286	0	0	0.086487	0	0
	MEP.M.06.08	0.042941	0	0	0.0443305	0	0
	MEP.M.07.03	1.35512	0	0	1.3808	0	0
	MEP.M.08.01	0.168169	0	0	0.171688	0	0
	MEP.P.01.02	0.01696	0	0	0.0170585	0	0
	MEP.P.02.06	0.100775	0	0	0.1052	0	0
	MEP.P.03.02	0.0674785	0	0	0.070775	0	0
	MEP.P.06.01	0.0840518	0	0	0.0864024	0.204227	8.30478e-05
509	bld-509
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	7.15168	15141.3	13.2975	7.48291	16287.1	14.4334
	B1071.001	0	0	0	0	0	0
	B2011.011az	1.20262	0	0	1.77895	0	0
	B3011.011z	2.19614	0	0	2.19614	0.533225	0.0017439
	BI.C.01.04	3.0477	0	0	3.0477	9.9	0.0138
	BI.D.02.03	0.0444002	0	0	0.0596231	88.5257	0.147511
	BI.L.01.02	13.1027	0	0	13.5013	0	0
	BI.P.01.03	0.76025	0	0	0.778183	98.5612	0.00824621
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	0	0	0	0	0	0
	E2022.020z	9.44656	0	0	11.198	5.04273	0
	E2022.022z	14.9708	0	0	18.0842	47.3863	0
	MEP.L.01.01	0.016785	0	0	0.0340021	126.613	0.150785
	MEP.M.06.06	0.089441	0	0	0.0908843	0	0
	MEP.M.06.08	0.0449188	0	0	0.0468067	0	0
	MEP.M.07.03	1.43218	0	0	1.46273	0	0
	MEP.M.08.01	0.180471	0	0	0.182971	0	0
	MEP.P.01.02	0.0176511	0	0	0.0181718	0	0
	MEP.P.02.06	0.104747	0	0	0.110548	0	0
	MEP.P.03.02	0.0713173	0	0	0.074283	0	0
	MEP.P.06.01	0.0897939	0	0	0.0915111	0.553355	0.000127796
510	bld-510
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	23.5981	26375.8	22.9309	24.6128	27979.7	24.4314
	B1071.001	0	0	0	0	0	0
	B2011.011az	3.90714	0	0	5.22623	2.34369	0.0122573
	B3011.011z	6.32553	0	0	6.32553	0	0
	BI.C.01.04	8.77829	0	0	8.77829	0	0
	BI.D.02.03	0.13131	0	0	0.175478	202.581	0.337636
	BI.L.01.02	39.2464	0	0	39.6877	0	0
	BI.P.01.03	2.17707	0	0	2.22681	111.55	0.00933289
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	0	0	0	0	0	0
	E2022.020z	26.0564	0	0	31.4644	16.0871	0
	E2022.022z	43.7841	0	0	52.1637	117.548	0
	MEP.L.01.01	0.0481944	0	0	0.0919016	378.542	0.450809
	MEP.M.06.06	0.258196	0	0	0.263912	0	0
	MEP.M.06.08	0.13054	0	0	0.136865	0	0
	MEP.M.07.03	4.1399	0	0	4.21804	0	0
	MEP.M.08.01	0.51433	0	0	0.528456	0	0
	MEP.P.01.02	0.0511928	0	0	0.0522095	0	0
	MEP.P.02.06	0.30961	0	0	0.323479	0	0
	MEP.P.03.02	0.207948	0	0	0.21756	0	0
	MEP.P.06.01	0.256828	0	0	0.261503	1.29915	0.000455945
511	bld-511
	B1035.001	0	0	0	0	0	0
	B1052.011z	478.103	9067.19	7.82946	482.466	9461.27	8.28878
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	101.229	0	0	104.504	20.8394	0.105288
	B3011.011z	259.952	3347.31	10.2818	284.975	4250.79	12.9089
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	23.7261	9791.44	16.343	23.9738	10740.9	17.9513
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	72.6564	0	0	73.4162	505.839	0.0417834
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	0	0	0	0	0	0
	E2022.020z	1566.05	16126.6	0	1628.21	17328.6	0
	E2022.022z	253.306	11622.2	0	261.681	12535	0
	MEP.L.01.01	2.54634	23153.5	27.5738	2.68762	26347.7	31.3777
	MEP.M.06.06	3.31773	0	0	3.46516	3.00323	0.0301236
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	50.3702	0	0	50.8281	1158.12	0.371835
	MEP.M.08.01	23.3301	0	0	23.3301	516.653	0.275705
	MEP.P.01.02	0.891616	0	0	0.894191	0.263743	0.000158246
	MEP.P.02.06	13.2866	0	0	13.5076	7.55255	0.00927026
	MEP.P.03.02	7.57613	0	0	7.64112	2.19827	0.00134491
	MEP.P.06.01	7.01933	549.999	0.2	7.02323	564.595	0.259016
512	bld-512
	B1035.001	0	0	0	0	0	0
	B1052.011z	482.917	8821.81	7.86591	486.096	9532.49	8.40161
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	102.267	0	0	105.33	5.2243	0.0299071
	B3011.011z	253.024	3159.98	9.98152	278.86	4070.58	12.5451
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	23.8613	9830.53	16.4084	24.0934	10708.9	17.8967
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	72.7404	0	0	73.5033	635.393	0.0520798
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	0	0	0	0	0	0
	E2022.020z	1560.78	16048.5	0	1641.31	17484.2	0
	E2022.022z	247.062	11419.7	0	258.93	12304.4	0
	MEP.L.01.01	2.56108	24717	29.4357	2.75486	27576.6	32.8412
	MEP.M.06.06	3.39017	0	0	3.52421	1.07788	0.0104951
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	49.5044	0	0	49.937	1126.34	0.361577
	MEP.M.08.01	23.3381	0	0	23.3381	330	0.176
	MEP.P.01.02	0.888289	0	0	0.890212	0.495208	0.00013458
	MEP.P.02.06	13.3366	0	0	13.4519	4.85313	0.00358929
	MEP.P.03.02	7.52277	0	0	7.65333	3.59465	0.00219953
	MEP.P.06.01	7.02919	407.301	0.2	7.03087	557.172	0.259967
513	bld-513
	B1035.001	0	0	0	0	0	0
	B1052.011z	188.437	3574.73	3.07033	189.726	4066.94	3.62685
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	39.7137	0	0	41.2171	0	0
	B3011.011z	97.5056	963.806	2.66083	109.101	1599.21	4.97718
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	9.42085	4320	7.19999	9.50744	4321.35	7.20777
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	28.4005	0	0	28.6199	175.942	0.0147203
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	0	0	0	0	0	0
	E2022.020z	614.271	6529.09	0	638.963	6925.05	0
	E2022.022z	96.9882	4170.58	0	100.536	4813.33	0
	MEP.L.01.01	0.996234	9342.86	11.1265	1.07696	10773.3	12.8301
	MEP.M.06.06	1.32124	0	0	1.36767	0.719343	0.00700413
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	19.5009	0	0	19.8038	445.003	0.142806
	MEP.M.08.01	9.16113	0	0	9.16113	100.773	0.0537453
	MEP.P.01.02	0.349575	0	0	0.350387	0.148024	8.88142e-05
	MEP.P.02.06	5.21583	0	0	5.25917	4.80587	0.00516121
	MEP.P.03.02	2.96601	0	0	3.00163	1.90328	0.00116292
	MEP.P.06.01	2.76143	235.369	0.0835076	2.76362	238.698	0.109932
514	bld-514
	B1035.001	0	0	0	0	0	0
	B1052.011z	315.86	6061.81	5.28473	319.505	6655.68	5.84965
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	67.6432	0	0	69.7688	7.8096	0.0404761
	B3011.011z	173.172	2030.53	6.0756	190.237	2850.18	8.63675
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	15.7876	6686.45	11.151	15.9269	7142.01	11.925
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	48.4	0	0	48.5498	428.772	0.0356035
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	0	0	0	0	0	0
	E2022.020z	1037.48	10894.2	0	1076.72	11538.8	0
	E2022.022z	169.512	7798.42	0	173.827	8551.9	0
	MEP.L.01.01	1.72177	15611.5	18.5919	1.8665	18238.5	21.7204
	MEP.M.06.06	2.20965	0	0	2.29491	2.0932	0.0214803
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	32.8256	0	0	33.376	793.835	0.254754
